freq,velocity,force
827.5,0.000374077,-0.00603765
828.0,0.000377023,-0.00602476
828.5,0.000376642,-0.00601434
829.0,0.000377392,-0.00599932
829.5,0.000374713,-0.00598735
830.0,0.000373826,-0.00597186
830.5,0.000370923,-0.00595902
831.0,0.000376562,-0.00594671
831.5,0.000378244,-0.00593349
832.0,0.000375509,-0.00592142
832.5,0.000371162,-0.00591179
833.0,0.000369033,-0.00589674
833.5,0.000370224,-0.00588732
834.0,0.000369628,-0.00587209
834.5,0.000370251,-0.00586138
835.0,0.000364733,-0.00584559
835.5,0.000370453,-0.00583294
836.0,0.000370888,-0.00582238
836.5,0.000367274,-0.00581185
837.0,0.000368846,-0.00580353
837.5,0.000369249,-0.00578725
838.0,0.000366505,-0.00577146
838.5,0.000364072,-0.00576265
839.0,0.000362068,-0.00574926
839.5,0.000364769,-0.00573576
840.0,0.000366682,-0.00572207
840.5,0.000362648,-0.00571003
841.0,0.000363532,-0.00570275
841.5,0.000363364,-0.00568916
842.0,0.000362914,-0.005675
842.5,0.000363772,-0.00566691
843.0,0.000364851,-0.00565609
843.5,0.000365038,-0.00564435
844.0,0.000363314,-0.00563136
844.5,0.000363314,-0.00562219
845.0,0.000363982,-0.00561138
845.5,0.000360506,-0.0056006
846.0,0.000356988,-0.00558578
846.5,0.000358288,-0.0055741
847.0,0.00035856,-0.00556546
847.5,0.000356082,-0.0055552
848.0,0.000353917,-0.00554674
848.5,0.00035393,-0.00553351
849.0,0.000353035,-0.0055209
849.5,0.000351867,-0.00550909
850.0,0.000357675,-0.00549628
850.5,0.00035546,-0.00548988
851.0,0.000352884,-0.0054766
851.5,0.000353742,-0.00546278
852.0,0.000355384,-0.00545529
852.5,0.00035112,-0.00544309
853.0,0.000349518,-0.00542766
853.5,0.00035,-0.00542159
854.0,0.000352992,-0.00541185
854.5,0.000353007,-0.00539825
855.0,0.000352619,-0.0053943
855.5,0.000351329,-0.00538287
856.0,0.000350597,-0.00536911
856.5,0.000349936,-0.00535649
857.0,0.000349894,-0.00534733
857.5,0.00034982,-0.00533916
858.0,0.000349023,-0.00532929
858.5,0.000349314,-0.00531549
859.0,0.000345693,-0.00530372
859.5,0.000345423,-0.00529882
860.0,0.000347122,-0.0052878
860.5,0.000347318,-0.00527722
861.0,0.00034602,-0.00526958
861.5,0.000345221,-0.00525879
862.0,0.000344462,-0.00524747
862.5,0.000345426,-0.00523948
863.0,0.000345345,-0.00523159
863.5,0.000345189,-0.00521994
864.0,0.000343143,-0.0052082
864.5,0.000343227,-0.00520192
865.0,0.000342738,-0.00519365
865.5,0.000343927,-0.00518128
866.0,0.00034427,-0.00517178
866.5,0.000341986,-0.00516153
867.0,0.000340633,-0.00515022
867.5,0.000339812,-0.00514087
868.0,0.000340714,-0.00513217
868.5,0.000338657,-0.00512415
869.0,0.00033879,-0.00511395
869.5,0.000339798,-0.00510507
870.0,0.000338644,-0.0050959
870.5,0.000336711,-0.00508653
871.0,0.000337711,-0.00507679
871.5,0.000338596,-0.00506779
872.0,0.000336919,-0.0050573
872.5,0.000337334,-0.00504646
873.0,0.000338514,-0.00503644
873.5,0.000337587,-0.00502927
874.0,0.000335923,-0.00502014
874.5,0.000336916,-0.00501092
875.0,0.000335649,-0.00500101
875.5,0.000336459,-0.0049939
876.0,0.000339253,-0.00498882
876.5,0.000338631,-0.00497565
877.0,0.000333939,-0.00496494
877.5,0.000333561,-0.00496005
878.0,0.000336401,-0.00494959
878.5,0.000336232,-0.00493762
879.0,0.000334614,-0.00493149
879.5,0.000333854,-0.00492417
880.0,0.000334516,-0.0049149
880.5,0.00033372,-0.00490491
881.0,0.000331391,-0.00489615
881.5,0.000331711,-0.00488795
882.0,0.000331691,-0.00487958
882.5,0.000330624,-0.00487068
883.0,0.000331078,-0.00486351
883.5,0.000333848,-0.0048542
884.0,0.000333099,-0.00484386
884.5,0.000330854,-0.0048339
885.0,0.000327665,-0.00482596
885.5,0.000328277,-0.00481732
886.0,0.000330338,-0.00481108
886.5,0.000329519,-0.0048031
887.0,0.000329359,-0.00479477
887.5,0.000329155,-0.00478568
888.0,0.000328261,-0.00477653
888.5,0.000328978,-0.00477106
889.0,0.000327047,-0.00476292
889.5,0.000323915,-0.00475373
890.0,0.000326208,-0.00474461
890.5,0.000326181,-0.00473737
891.0,0.000327767,-0.00472853
891.5,0.000327585,-0.00472175
892.0,0.000326508,-0.00471164
892.5,0.000327426,-0.004703
893.0,0.000327392,-0.00469602
893.5,0.000327239,-0.00468855
894.0,0.000325834,-0.00468073
894.5,0.000325431,-0.00467441
895.0,0.000324802,-0.00466842
895.5,0.000326144,-0.00465966
896.0,0.000326807,-0.00464977
896.5,0.000326932,-0.00464193
897.0,0.000322775,-0.00463301
897.5,0.000322896,-0.00462573
898.0,0.00032318,-0.0046187
898.5,0.000322129,-0.00460919
899.0,0.000322481,-0.00460295
899.5,0.000322017,-0.0045948
900.0,0.000320387,-0.00458773
900.5,0.000321892,-0.00457897
901.0,0.000323283,-0.0045726
901.5,0.000323451,-0.00456596
902.0,0.000322373,-0.00455651
902.5,0.000321535,-0.00454862
903.0,0.000320861,-0.00454126
903.5,0.000320405,-0.00453278
904.0,0.000320071,-0.00452524
904.5,0.000320489,-0.00451903
905.0,0.000318857,-0.00451235
905.5,0.000318691,-0.00450353
906.0,0.000318472,-0.00449787
906.5,0.00032075,-0.00449107
907.0,0.00031934,-0.00447918
907.5,0.000316869,-0.00447379
908.0,0.00031846,-0.00446757
908.5,0.000318385,-0.0044606
909.0,0.000319191,-0.00445275
909.5,0.000318242,-0.00444504
910.0,0.000316694,-0.00444034
910.5,0.000317911,-0.00443366
911.0,0.000316859,-0.00442227
911.5,0.000315347,-0.00441671
912.0,0.000315665,-0.0044122
912.5,0.000312738,-0.00440588
913.0,0.000312703,-0.00439772
913.5,0.000314922,-0.00438946
914.0,0.000314666,-0.00438255
914.5,0.000315524,-0.00437845
915.0,0.000314683,-0.00437056
915.5,0.000312665,-0.00435968
916.0,0.000313164,-0.00435321
916.5,0.00031417,-0.00434627
917.0,0.000314672,-0.00434009
917.5,0.000314426,-0.00433159
918.0,0.000315494,-0.0043249
918.5,0.000315581,-0.00431693
919.0,0.000313037,-0.00431154
919.5,0.000313465,-0.00430484
920.0,0.000312648,-0.00429977
920.5,0.000310444,-0.00429369
921.0,0.000312018,-0.00428665
921.5,0.000310802,-0.00427926
922.0,0.000311242,-0.00427123
922.5,0.000309934,-0.00426612
923.0,0.000308982,-0.00425812
923.5,0.000311329,-0.00425077
924.0,0.000309449,-0.00424346
924.5,0.000309302,-0.00423601
925.0,0.00030994,-0.00423214
925.5,0.000309394,-0.00422438
926.0,0.000308829,-0.00421897
926.5,0.000306585,-0.00421416
927.0,0.000305904,-0.00420608
927.5,0.000307063,-0.00419965
928.0,0.000307897,-0.00419311
928.5,0.0003072,-0.0041859
929.0,0.00030559,-0.00417905
929.5,0.000306135,-0.00417201
930.0,0.000305412,-0.00416624
930.5,0.000304898,-0.00416007
931.0,0.00030551,-0.004152
931.5,0.000306425,-0.00414647
932.0,0.000306246,-0.00414164
932.5,0.000305964,-0.00413587
933.0,0.000305726,-0.00412632
933.5,0.000306693,-0.00412193
934.0,0.000304788,-0.00411617
934.5,0.000304466,-0.00410803
935.0,0.000304335,-0.00410162
935.5,0.000305484,-0.00409585
936.0,0.000304372,-0.00408984
936.5,0.000301897,-0.0040821
937.0,0.000300332,-0.00407804
937.5,0.000298451,-0.00407154
938.0,0.000297864,-0.00406603
938.5,0.000298477,-0.0040573
939.0,0.000302213,-0.00405116
939.5,0.000304166,-0.00404594
940.0,0.000301563,-0.00403911
940.5,0.00029964,-0.00403417
941.0,0.000301062,-0.00402842
941.5,0.000300344,-0.00402143
942.0,0.000298842,-0.00401492
942.5,0.000299167,-0.00401018
943.0,0.00030119,-0.00400449
943.5,0.000300684,-0.00399755
944.0,0.000299596,-0.00399084
944.5,0.000297942,-0.00398465
945.0,0.000297479,-0.00398117
945.5,0.000296989,-0.00397471
946.0,0.000299132,-0.00396641
946.5,0.000299068,-0.00396099
947.0,0.000296396,-0.0039532
947.5,0.000295879,-0.00394679
948.0,0.000295806,-0.00394043
948.5,0.000297981,-0.00393355
949.0,0.000298172,-0.00393045
949.5,0.000297708,-0.00392479
950.0,0.000294965,-0.00391862
950.5,0.000294773,-0.00391211
951.0,0.000295171,-0.00391016
951.5,0.000293983,-0.00390617
952.0,0.000294134,-0.00389865
952.5,0.000291538,-0.00389113
953.0,0.000290857,-0.00388489
953.5,0.000293119,-0.00388011
954.0,0.000296418,-0.00387316
954.5,0.000296137,-0.00386889
955.0,0.000292836,-0.00386391
955.5,0.000295741,-0.0038574
956.0,0.000294622,-0.00385283
956.5,0.000296218,-0.00385057
957.0,0.000294783,-0.00384617
957.5,0.000293465,-0.00383532
958.0,0.00029098,-0.0038305
958.5,0.000290718,-0.00382666
959.0,0.00029299,-0.00382084
959.5,0.000295145,-0.003811
960.0,0.000296012,-0.00380648
960.5,0.000292514,-0.00380191
961.0,0.000291081,-0.00379861
961.5,0.000294181,-0.00379669
962.0,0.000294251,-0.00378929
962.5,0.000294184,-0.00378325
963.0,0.000292144,-0.00377656
963.5,0.000292655,-0.00377151
964.0,0.000291268,-0.0037677
964.5,0.000292845,-0.00376499
965.0,0.000288037,-0.00376037
965.5,0.000283448,-0.00375574
966.0,0.000286397,-0.00375075
966.5,0.000289448,-0.00374156
967.0,0.000287875,-0.00373343
967.5,0.000290049,-0.00373239
968.0,0.000287623,-0.00372122
968.5,0.00028786,-0.00371664
969.0,0.000289882,-0.00371626
969.5,0.000289924,-0.00371178
970.0,0.000287592,-0.00371164
970.5,0.000285358,-0.00370393
971.0,0.000285365,-0.00369825
971.5,0.000285373,-0.00369012
972.0,0.000281843,-0.00368859
972.5,0.000276643,-0.00368401
973.0,0.000279966,-0.00368067
973.5,0.000284418,-0.00367366
974.0,0.000279797,-0.00366972
974.5,0.000277113,-0.00367207
975.0,0.000274956,-0.00367089
975.5,0.000275116,-0.00366497
976.0,0.000271891,-0.00365271
976.5,0.000270233,-0.00364718
977.0,0.000268326,-0.00363836
977.5,0.000263581,-0.00363441
978.0,0.000255942,-0.00362979
978.5,0.000253471,-0.00362323
979.0,0.000256911,-0.00362232
979.5,0.000255192,-0.00361206
980.0,0.000248596,-0.00360634
980.5,0.000244433,-0.00360085
981.0,0.000244909,-0.00358871
981.5,0.000246477,-0.00358697
982.0,0.0002514,-0.00357923
982.5,0.000243229,-0.00357271
983.0,0.000238209,-0.00356861
983.5,0.000241038,-0.00356159
984.0,0.000239415,-0.0035613
984.5,0.000239313,-0.00354998
985.0,0.000237897,-0.00353706
985.5,0.000241971,-0.0035306
986.0,0.000245665,-0.00352865
986.5,0.000242477,-0.00351861
987.0,0.00023925,-0.00351777
987.5,0.00024252,-0.00351098
988.0,0.000239805,-0.00350295
988.5,0.000238916,-0.00349846
989.0,0.000237901,-0.00348486
989.5,0.000238276,-0.00348298
990.0,0.000240579,-0.0034758
990.5,0.000240462,-0.00346993
991.0,0.000237841,-0.00346122
991.5,0.000242383,-0.00345462
992.0,0.000246349,-0.00344975
992.5,0.000245942,-0.00344541
993.0,0.000245782,-0.00344309
993.5,0.000244753,-0.00344053
994.0,0.000246072,-0.00343088
994.5,0.000244606,-0.00342799
995.0,0.000244407,-0.00342115
995.5,0.000245434,-0.00341685
996.0,0.000244239,-0.00341402
996.5,0.000241446,-0.00340629
997.0,0.000240477,-0.00339957
997.5,0.000244311,-0.00339384
998.0,0.000244936,-0.00338867
998.5,0.000247591,-0.00337878
999.0,0.000246561,-0.00337896
999.5,0.000245268,-0.00337626
1000.0,0.000242411,-0.00336615
1000.5,0.000244687,-0.00335761
1001.0,0.000247677,-0.00335608
1001.5,0.000248657,-0.00335293
1002.0,0.000248145,-0.00335101
1002.5,0.000245381,-0.00334467
1003.0,0.000243605,-0.0033401
1003.5,0.000245973,-0.0033349
1004.0,0.000248486,-0.00332822
1004.5,0.000248478,-0.00332384
1005.0,0.000245563,-0.00332114
1005.5,0.000246101,-0.00331454
1006.0,0.000245208,-0.00330749
1006.5,0.000245747,-0.00330205
1007.0,0.000245619,-0.0032966
1007.5,0.000246977,-0.00329343
1008.0,0.000246388,-0.0032886
1008.5,0.000246241,-0.00328409
1009.0,0.000248155,-0.00327518
1009.5,0.000247297,-0.00327549
1010.0,0.000244386,-0.00327223
1010.5,0.000243635,-0.00326838
1011.0,0.000244562,-0.00326015
1011.5,0.000243186,-0.00325436
1012.0,0.00024689,-0.00324925
1012.5,0.000244877,-0.00324164
1013.0,0.000241329,-0.00323805
1013.5,0.000243618,-0.0032343
1014.0,0.000243816,-0.00323294
1014.5,0.000242268,-0.00322803
1015.0,0.000242031,-0.00322077
1015.5,0.000243685,-0.00321683
1016.0,0.000243149,-0.0032137
1016.5,0.00024124,-0.00321294
1017.0,0.000244315,-0.00320558
1017.5,0.000244382,-0.00319895
1018.0,0.00024284,-0.00319273
1018.5,0.00024134,-0.00318948
1019.0,0.000240335,-0.00318552
1019.5,0.000242016,-0.00317911
1020.0,0.0002415,-0.00317476
1020.5,0.000239672,-0.00316988
1021.0,0.000239617,-0.00316559
1021.5,0.000240582,-0.00316407
1022.0,0.000238695,-0.003161
1022.5,0.00023894,-0.00315304
1023.0,0.000240897,-0.00314569
1023.5,0.000240356,-0.00313952
1024.0,0.000239422,-0.0031359
1024.5,0.000237908,-0.00313133
1025.0,0.000237827,-0.00312582
1025.5,0.000239005,-0.00312392
1026.0,0.000239472,-0.00311739
1026.5,0.000238419,-0.00311283
1027.0,0.000239148,-0.00310981
1027.5,0.000239213,-0.00310569
1028.0,0.000238192,-0.00309802
1028.5,0.000237001,-0.00309584
1029.0,0.000238253,-0.00308874
1029.5,0.000237864,-0.00308394
1030.0,0.000236514,-0.00308068
1030.5,0.000236775,-0.00307579
1031.0,0.000237158,-0.00307111
1031.5,0.000235653,-0.00306715
1032.0,0.000235814,-0.00306503
1032.5,0.000236393,-0.00305756
1033.0,0.000235586,-0.00305095
1033.5,0.000235065,-0.00304697
1034.0,0.000235061,-0.00304409
1034.5,0.00023665,-0.00304152
1035.0,0.000236967,-0.0030375
1035.5,0.000236,-0.00303253
1036.0,0.000234533,-0.00302641
1036.5,0.000232611,-0.0030219
1037.0,0.000231507,-0.00301918
1037.5,0.000233818,-0.00301373
1038.0,0.00023504,-0.00300821
1038.5,0.000233088,-0.00300392
1039.0,0.000232733,-0.00299878
1039.5,0.000234032,-0.00299515
1040.0,0.000232504,-0.00299123
1040.5,0.000233336,-0.00298703
1041.0,0.000233423,-0.00298072
1041.5,0.000232888,-0.00297541
1042.0,0.000233022,-0.00297084
1042.5,0.00023365,-0.00296859
1043.0,0.000232214,-0.00296435
1043.5,0.000231261,-0.00295974
1044.0,0.000231751,-0.00295451
1044.5,0.000231884,-0.00295148
1045.0,0.000231268,-0.00294546
1045.5,0.000231804,-0.00294203
1046.0,0.00023107,-0.00293631
1046.5,0.00023074,-0.00292945
1047.0,0.000231103,-0.00292591
1047.5,0.000229716,-0.00292148
1048.0,0.000230633,-0.00291967
1048.5,0.000230746,-0.00291589
1049.0,0.000230515,-0.00290999
1049.5,0.000229437,-0.00290603
1050.0,0.000226896,-0.00290326
1050.5,0.000229382,-0.00289818
1051.0,0.000228489,-0.00289229
1051.5,0.000226396,-0.00288799
1052.0,0.000227165,-0.00288276
1052.5,0.000226338,-0.00287836
1053.0,0.000225888,-0.0028756
1053.5,0.000225618,-0.00287262
1054.0,0.000226921,-0.00286695
1054.5,0.000227914,-0.00286165
1055.0,0.000225803,-0.00285795
1055.5,0.000224639,-0.00285242
1056.0,0.000225331,-0.00284747
1056.5,0.000225931,-0.00284396
1057.0,0.000226212,-0.00283971
1057.5,0.00022594,-0.00283674
1058.0,0.000225611,-0.00283004
1058.5,0.000225397,-0.00282665
1059.0,0.000224234,-0.00282302
1059.5,0.000224304,-0.00281661
1060.0,0.000223551,-0.00281425
1060.5,0.000222403,-0.00281022
1061.0,0.000220597,-0.00280437
1061.5,0.000221118,-0.00280006
1062.0,0.000224209,-0.00279631
1062.5,0.000224563,-0.00279147
1063.0,0.000223105,-0.00278823
1063.5,0.000221134,-0.00278377
1064.0,0.000221286,-0.00277933
1064.5,0.00022143,-0.00277321
1065.0,0.000222498,-0.00277031
1065.5,0.000223055,-0.00276626
1066.0,0.000222544,-0.00276235
1066.5,0.000221611,-0.00275796
1067.0,0.000221466,-0.00275314
1067.5,0.000221727,-0.00274849
1068.0,0.000220639,-0.00274427
1068.5,0.000221127,-0.00274153
1069.0,0.000220158,-0.00273753
1069.5,0.000220936,-0.0027326
1070.0,0.000220226,-0.00272677
1070.5,0.000218844,-0.00272235
1071.0,0.000218525,-0.00271825
1071.5,0.000217389,-0.00271419
1072.0,0.000217311,-0.00271014
1072.5,0.000217741,-0.00270712
1073.0,0.000218642,-0.00270252
1073.5,0.000217468,-0.00269847
1074.0,0.000215775,-0.0026929
1074.5,0.000216766,-0.00268786
1075.0,0.000217088,-0.00268557
1075.5,0.000215955,-0.00268097
1076.0,0.000216451,-0.00267857
1076.5,0.000216527,-0.00267397
1077.0,0.000215363,-0.00266901
1077.5,0.000215615,-0.00266519
1078.0,0.00021532,-0.00266174
1078.5,0.000214814,-0.00265754
1079.0,0.00021587,-0.00265339
1079.5,0.000215506,-0.00264875
1080.0,0.000214388,-0.00264279
1080.5,0.000213872,-0.00263894
1081.0,0.000214033,-0.00263446
1081.5,0.000214608,-0.00263059
1082.0,0.000213548,-0.00262758
1082.5,0.000213919,-0.00262176
1083.0,0.000213117,-0.00261776
1083.5,0.000213421,-0.00261486
1084.0,0.000212848,-0.00261063
1084.5,0.000212401,-0.00260614
1085.0,0.000212965,-0.0026024
1085.5,0.000212437,-0.00259876
1086.0,0.000212104,-0.00259385
1086.5,0.000211309,-0.00258804
1087.0,0.000210416,-0.00258411
1087.5,0.000210546,-0.00258019
1088.0,0.000211144,-0.00257604
1088.5,0.000211604,-0.0025714
1089.0,0.00021047,-0.00256704
1089.5,0.000209981,-0.00256379
1090.0,0.000210369,-0.00255945
1090.5,0.000209568,-0.00255511
1091.0,0.000209224,-0.00255191
1091.5,0.00020856,-0.00254627
1092.0,0.000208475,-0.00254176
1092.5,0.000208707,-0.00253886
1093.0,0.000208099,-0.00253418
1093.5,0.000208795,-0.00252977
1094.0,0.000208024,-0.00252489
1094.5,0.000207593,-0.00252088
1095.0,0.000208186,-0.00251628
1095.5,0.000206571,-0.00251299
1096.0,0.000206849,-0.00250978
1096.5,0.000207229,-0.00250468
1097.0,0.000206008,-0.00250136
1097.5,0.000205897,-0.0024964
1098.0,0.000206498,-0.00249201
1098.5,0.000205561,-0.00248766
1099.0,0.000205339,-0.00248406
1099.5,0.000204532,-0.00248018
1100.0,0.00020414,-0.00247538
1100.5,0.000205208,-0.00247196
1101.0,0.000204636,-0.0024673
1101.5,0.000203822,-0.00246272
1102.0,0.00020388,-0.00245854
1102.5,0.000203862,-0.00245404
1103.0,0.000203279,-0.00245002
1103.5,0.000202073,-0.00244582
1104.0,0.000202483,-0.00244166
1104.5,0.000201995,-0.00243861
1105.0,0.000202684,-0.00243407
1105.5,0.000203052,-0.00242941
1106.0,0.000202603,-0.00242482
1106.5,0.000201599,-0.00242104
1107.0,0.000200897,-0.00241742
1107.5,0.000199849,-0.00241304
1108.0,0.000200108,-0.00240808
1108.5,0.000200296,-0.00240442
1109.0,0.000200134,-0.00240027
1109.5,0.000199444,-0.00239601
1110.0,0.000198753,-0.00239245
1110.5,0.000199221,-0.00238848
1111.0,0.000198303,-0.00238483
1111.5,0.000197806,-0.00238091
1112.0,0.000197858,-0.00237675
1112.5,0.000198352,-0.00237055
1113.0,0.000198687,-0.00236798
1113.5,0.000197608,-0.0023628
1114.0,0.000197516,-0.00235758
1114.5,0.000196863,-0.002355
1115.0,0.000195943,-0.00235141
1115.5,0.000196572,-0.00234698
1116.0,0.000195554,-0.00234381
1116.5,0.000195295,-0.00233747
1117.0,0.000195843,-0.00233459
1117.5,0.000195341,-0.00233012
1118.0,0.000195936,-0.00232498
1118.5,0.000194584,-0.00232118
1119.0,0.000194683,-0.00231868
1119.5,0.000194038,-0.00231441
1120.0,0.000193468,-0.00230913
1120.5,0.000192946,-0.00230566
1121.0,0.000193287,-0.00230058
1121.5,0.000193508,-0.00229624
1122.0,0.000194569,-0.00229175
1122.5,0.000193527,-0.00228676
1123.0,0.000193424,-0.00228304
1123.5,0.000193317,-0.0022798
1124.0,0.000192708,-0.00227692
1124.5,0.000192746,-0.00227194
1125.0,0.000192027,-0.00226721
1125.5,0.000192044,-0.00226369
1126.0,0.000191517,-0.002259
1126.5,0.000191436,-0.0022553
1127.0,0.000191332,-0.00224998
1127.5,0.000189944,-0.00224717
1128.0,0.00018948,-0.00224318
1128.5,0.000191,-0.00223885
1129.0,0.000190339,-0.00223512
1129.5,0.000188745,-0.00223087
1130.0,0.000187361,-0.00222546
1130.5,0.000187816,-0.00222059
1131.0,0.000189036,-0.00221665
1131.5,0.000187798,-0.00221311
1132.0,0.000186585,-0.00220813
1132.5,0.000187155,-0.00220473
1133.0,0.000185763,-0.0022011
1133.5,0.000185858,-0.00219644
1134.0,0.000187868,-0.00219252
1134.5,0.000187627,-0.00218814
1135.0,0.00018737,-0.00218497
1135.5,0.000186553,-0.00217843
1136.0,0.000185535,-0.00217588
1136.5,0.000185923,-0.0021726
1137.0,0.000185131,-0.00216839
1137.5,0.00018664,-0.0021645
1138.0,0.000184748,-0.00215792
1138.5,0.000183557,-0.00215429
1139.0,0.000183128,-0.00215143
1139.5,0.000184118,-0.00214587
1140.0,0.00018582,-0.00214217
1140.5,0.00018476,-0.00213832
1141.0,0.000183221,-0.00213355
1141.5,0.000181781,-0.00212777
1142.0,0.000179993,-0.00212462
1142.5,0.0001804,-0.00212036
1143.0,0.00017947,-0.00211364
1143.5,0.000179351,-0.00211037
1144.0,0.000180025,-0.00210757
1144.5,0.000180311,-0.00210367
1145.0,0.000178096,-0.00209972
1145.5,0.000178215,-0.002093
1146.0,0.00017992,-0.00208951
1146.5,0.000179244,-0.00208559
1147.0,0.000179677,-0.00208225
1147.5,0.000175549,-0.00207675
1148.0,0.000176509,-0.00207065
1148.5,0.000177568,-0.00207005
1149.0,0.000177684,-0.0020659
1149.5,0.000178006,-0.00205731
1150.0,0.000177485,-0.00205484
1150.5,0.000179614,-0.00205005
1151.0,0.000176078,-0.00204856
1151.5,0.000177534,-0.00204442
1152.0,0.000178369,-0.00203665
1152.5,0.00017774,-0.00202973
1153.0,0.000174216,-0.00201975
1153.5,0.000171998,-0.00201932
1154.0,0.000173819,-0.00201738
1154.5,0.000173195,-0.00201268
1155.0,0.000176082,-0.00200838
1155.5,0.000178078,-0.00200888
1156.0,0.000174516,-0.00200198
1156.5,0.000170105,-0.00199674
1157.0,0.000174084,-0.0019959
1157.5,0.000173306,-0.00199156
1158.0,0.000171951,-0.00198704
1158.5,0.000170008,-0.00197908
1159.0,0.000172419,-0.0019752
1159.5,0.00017761,-0.00196851
1160.0,0.000174286,-0.00195885
1160.5,0.000175159,-0.00195811
1161.0,0.00016993,-0.00195511
1161.5,0.000162389,-0.00194766
1162.0,0.000163353,-0.00194745
1162.5,0.000164387,-0.00193768
1163.0,0.000163173,-0.00193688
1163.5,0.000164455,-0.00192966
1164.0,0.000160531,-0.00192961
1164.5,0.000161112,-0.00192839
1165.0,0.000161738,-0.00192477
1165.5,0.000165292,-0.00192119
1166.0,0.000161947,-0.00191064
1166.5,0.000159362,-0.00190232
1167.0,0.000157746,-0.00190536
1167.5,0.000167077,-0.00189942
1168.0,0.000169738,-0.00189006
1168.5,0.000162133,-0.00188544
1169.0,0.000159026,-0.00188562
1169.5,0.000183068,-0.00187827
1170.0,0.000172054,-0.00187061
1170.5,0.000159993,-0.00186282
1171.0,0.000157022,-0.00185713
1171.5,0.000164474,-0.00184945
1172.0,0.000164191,-0.00185452
1172.5,0.000163069,-0.00185785
1173.0,0.000172143,-0.00183758
1173.5,0.00016838,-0.00182096
1174.0,0.000159113,-0.0018207
1174.5,0.000155853,-0.00182087
1175.0,0.000160818,-0.00181276
1175.5,0.000170696,-0.00180605
1176.0,0.00016768,-0.00180125
1176.5,0.000167543,-0.00179651
1177.0,0.000157142,-0.00179672
1177.5,0.000158939,-0.00179021
1178.0,0.000164118,-0.00177755
1178.5,0.000168049,-0.00177319
1179.0,0.000163489,-0.00176271
1179.5,0.000153098,-0.00176164
1180.0,0.000151885,-0.00175691
1180.5,0.00015721,-0.00175317
1181.0,0.000158041,-0.00174605
1181.5,0.000151818,-0.00174222
1182.0,0.000159195,-0.00173678
1182.5,0.000157705,-0.00173509
1183.0,0.000160216,-0.00172122
1183.5,0.000155691,-0.00171245
1184.0,0.000149352,-0.00171083
1184.5,0.000154235,-0.00170265
1185.0,0.00016293,-0.00169398
1185.5,0.000159053,-0.00169003
1186.0,0.000158024,-0.00168166
1186.5,0.000157889,-0.0016823
1187.0,0.000165582,-0.00166582
1187.5,0.000165079,-0.0016591
1188.0,0.000159574,-0.00165348
1188.5,0.000157208,-0.00164544
1189.0,0.000151351,-0.00163019
1189.5,0.000154381,-0.00162125
1190.0,0.000161056,-0.00161785
1190.5,0.000161478,-0.00160961
1191.0,0.000158487,-0.00160671
1191.5,0.000157354,-0.00159917
1192.0,0.000162402,-0.00158791
1192.5,0.000169045,-0.00157129
1193.0,0.000169499,-0.00155244
1193.5,0.000164532,-0.00155364
1194.0,0.000169321,-0.00154398
1194.5,0.00017019,-0.00152472
1195.0,0.000175911,-0.00152129
1195.5,0.000172538,-0.0015076
1196.0,0.000168577,-0.00149615
1196.5,0.000173499,-0.00147819
1197.0,0.000176055,-0.00146163
1197.5,0.000175997,-0.00145099
1198.0,0.000177318,-0.0014399
1198.5,0.000180888,-0.00142561
1199.0,0.000187689,-0.00140189
1199.5,0.000191779,-0.00138088
1200.0,0.000199836,-0.00137151
1200.5,0.000201622,-0.0013456
1201.0,0.000203625,-0.00132049
1201.5,0.00022979,-0.00129383
1202.0,0.000230982,-0.00126745
1202.5,0.000229896,-0.00123146
1203.0,0.000260187,-0.00122082
1203.5,0.000283151,-0.00120305
1204.0,0.00028623,-0.00114759
1204.5,0.000309621,-0.00112221
1205.0,0.000365863,-0.00108871
1205.5,0.000413291,-0.00101709
1206.0,0.000461785,-0.000982999
1206.5,0.000530642,-0.000919121
1207.0,0.000629244,-0.00088358
1207.5,0.000751512,-0.000879184
1208.0,0.000900216,-0.000878003
1208.5,0.00108913,-0.000870046
1209.0,0.00123656,-0.000932335
1209.5,0.00136435,-0.0010809
1210.0,0.00147999,-0.00133819
1210.5,0.00148579,-0.00154585
1211.0,0.00148543,-0.00184333
1211.5,0.00144278,-0.00201327
1212.0,0.00130239,-0.002142
1212.5,0.00105901,-0.00217615
1213.0,0.000906278,-0.0022142
1213.5,0.00081015,-0.00222696
1214.0,0.000741476,-0.00220598
1214.5,0.000649651,-0.00218324
1215.0,0.000589138,-0.0021713
1215.5,0.000534042,-0.00214354
1216.0,0.00048977,-0.00209331
1216.5,0.000451259,-0.00207306
1217.0,0.00041873,-0.00206248
1217.5,0.000378932,-0.00202528
1218.0,0.000361705,-0.00198988
1218.5,0.000344256,-0.00197742
1219.0,0.000323923,-0.00195805
1219.5,0.000306684,-0.00193671
1220.0,0.000292936,-0.00191098
1220.5,0.000275634,-0.00189444
1221.0,0.000275846,-0.00188819
1221.5,0.000263741,-0.0018673
1222.0,0.000252823,-0.00185345
1222.5,0.000246763,-0.00183726
1223.0,0.000243857,-0.00182163
1223.5,0.000233125,-0.00181089
1224.0,0.000227798,-0.00179214
1224.5,0.000225066,-0.00177848
1225.0,0.000220756,-0.00176603
1225.5,0.00021926,-0.00175965
