% Model,beam.mph
% Version,COMSOL 6.1.0.282
% Date,"Mar 20 2023, 10:13"
% Table,Evaluation Group 1 - 
% freq (Hz),"Displacement magnitude (cm), Point: 6"
1215,0.0014861040750382359
1216,0.0014714657100395015
1217,0.0014568218753927321
1218,0.0014421721728819113
1219,0.001427516202998403
1220,0.0014128535643389388
1221,0.0013981838537559684
1222,0.0013835066666930543
1223,0.0013688215964801393
1224,0.0013541282350633865
1225,0.0013394261726552403
1226,0.0013247149975628269
1227,0.001309994296584405
1228,0.0012952636548744449
1229,0.0012805226558112934
1230,0.0012657708812800963
1231,0.001251007911533427
1232,0.0012362333252347625
1233,0.0012214466995057092
1234,0.0012066476102391569
1235,0.0011918356316244273
1236,0.0011770103366814902
1237,0.0011621712971348966
1238,0.0011473180836125579
1239,0.001132450265566438
1240,0.001117567411713332
1241,0.0011026690896384895
1242,0.0010877548665276786
1243,0.0010728243089325878
1244,0.0010578769831794002
1245,0.001042912455402406
1246,0.0010279302919104995
1247,0.0010129300594329217
1248,9.979113253304173E-4
1249,9.828736579659517E-4
1250,9.678166270833513E-4
1251,9.527398043793283E-4
1252,9.376427635656563E-4
1253,9.225250813863372E-4
1254,9.073863377010064E-4
1255,8.922261166816799E-4
1256,8.770440069552736E-4
1257,8.618396029467454E-4
1258,8.466125054043877E-4
1259,8.313623229720132E-4
1260,8.160886725601751E-4
1261,8.007911814546017E-4
1262,7.854694884784405E-4
1263,7.701232457555198E-4
1264,7.547521205982913E-4
1265,7.393557978922323E-4
1266,7.23933982239028E-4
1267,7.084864014119698E-4
1268,6.930128090360704E-4
1269,6.775129889342916E-4
1270,6.61986758998236E-4
1271,6.464339767687007E-4
1272,6.308545445905585E-4
1273,6.152484171095997E-4
1274,5.996156084126607E-4
1275,5.839562019706821E-4
1276,5.682703609344654E-4
1277,5.525583413670658E-4
1278,5.368205068340898E-4
1279,5.210573467530995E-4
1280,5.052694977446466E-4
1281,4.894577694695791E-4
1282,4.7362317532563585E-4
1283,4.577669706479093E-4
1284,4.4189069827637147E-4
1285,4.25996245324866E-4
1286,4.100859129634387E-4
1287,3.941625033853203E-4
1288,3.782294285391485E-4
1289,3.622908489641625E-4
1290,3.46351849059107E-4
1291,3.3041866406066005E-4
1292,3.144989745492891E-4
1293,2.986022934076341E-4
1294,2.8274047882148395E-4
1295,2.669284250128753E-4
1296,2.511849986255107E-4
1297,2.3553432980696632E-4
1298,2.2000760904857932E-4
1299,2.0464562410138916E-4
1300,1.895023774473056E-4
1301,1.7465029352639876E-4
1302,1.601877411938142E-4
1303,1.4624984211646043E-4
1304,1.330236327024393E-4
1305,1.2076806063660616E-4
1306,1.0983662123600324E-4
1307,1.0069297284675634E-4
1308,9.389553016593671E-5
1309,9.001448174770863E-5
1310,8.946836255487064E-5
1311,9.235415220591496E-5
1312,9.840662175985655E-5
1313,1.0712441701647654E-4
1314,1.1794972432509587E-4
1315,1.3038810242956177E-4
1316,1.4404963234795884E-4
1317,1.586440960394946E-4
1318,1.7396065897301273E-4
1319,1.8984700184115195E-4
1320,2.0619258756795526E-4
1321,2.229164398994827E-4
1322,2.3995854919901945E-4
1323,2.5727390548888805E-4
1324,2.748283545176606E-4
1325,2.9259570074236673E-4
1326,3.105556616390389E-4
1327,3.286924057729991E-4
1328,3.4699349496548204E-4
1329,3.6544911044126676E-4
1330,3.840514775434382E-4
1331,4.027944362307507E-4
1332,4.2167311359188634E-4
1333,4.406836745742375E-4
1334,4.598231274747964E-4
1335,4.790891736777493E-4
1336,4.984800879327421E-4
1337,5.17994624426569E-4
1338,5.376319405280941E-4
1339,5.573915366035744E-4
1340,5.772732061685743E-4
1341,5.972769957858923E-4
1342,6.174031718595674E-4
1343,6.376521939119873E-4
1344,6.580246916758313E-4
1345,6.785214462034242E-4
1346,6.991433745610399E-4
1347,7.198915170161968E-4
1348,7.407670250234705E-4
1349,7.617711534059743E-4
1350,7.829052513604372E-4
1351,8.04170756595891E-4
1352,8.255691894774836E-4
1353,8.471021487106551E-4
1354,8.687713072202266E-4
1355,8.905784087980865E-4
1356,9.125252654950221E-4
1357,9.346137552530191E-4
1358,9.568458206743189E-4
1359,9.792234664224538E-4
1360,0.0010017487588392308
1361,0.0010244238251582213
1362,0.001047250852273984
1363,0.0010702320865610007
1364,0.0010933698336377895
1365,0.0011166664586083497
1366,0.0011401243855178255
1367,0.0011637460980869698
1368,0.001187534139950106
1369,0.001211491114877288
1370,0.001235619687995342
1371,0.001259922585773635
1372,0.0012844025974587964
1373,0.001309062575430764
1374,0.0013339054366744117
1375,0.0013589341637695903
1376,0.0013841518055373557
1377,0.0014095614794082617
1378,0.0014351663712937294
1379,0.001460969738541841
1380,0.0014869749101003734
1381,0.0015131852890094741
1382,0.00153960435380208
1383,0.0015662356596374204
1384,0.0015930828414828476
1385,0.001620149614081627
1386,0.001647439776017776
1387,0.0016749572104878881
1388,0.001702705887250942
1389,0.0017306898658390128
1390,0.001758913297172269
1391,0.0017873804262049824
1392,0.0018160955944812982
1393,0.0018450632423305641
1394,0.0018742879121852471
1395,0.0019037742509685853
1396,0.0019335270128448961
1397,0.0019635510628688096
1398,0.001993851379398949
1399,0.0020244330579084345
1400,0.0020553013135796864
1401,0.002086461486051653
1402,0.002117919041899997
1403,0.002149679578291378
1404,0.0021817488280883855
1405,0.00221413266269271
1406,0.0022468370970627066
1407,0.002279868293504413
1408,0.0023132325660830655
1409,0.0023469363857193987
1410,0.002380986385554773
1411,0.002415389364359844
1412,0.0024501522936858536
1413,0.002485282321426897
1414,0.00252078677985905
1415,0.0025566731885753226
1416,0.002592949263179518
1417,0.00262962292023741
1418,0.002666702284234396
1419,0.0027041956948919066
1420,0.002742111713376349
1421,0.0027804591304948895
1422,0.0028192469740891085
1423,0.0028584845172457737
1424,0.0028981812866360262
1425,0.0029383470718838756
1426,0.0029789919328216804
1427,0.003020126211129788
1428,0.00306176053943551
1429,0.003103905850851973
1430,0.003146573390954772
1431,0.0031897747282518332
1432,0.0032335217661036086
1433,0.0032778267552235857
1434,0.003322702305794306
1435,0.00336816140161108
1436,0.003414217413154201
1437,0.003460884113484097
1438,0.0035081756917986723
1439,0.0035561067702399
1440,0.003604692421166594
1441,0.0036539481836943212
1442,0.0037038900819733045
1443,0.0037545346444655204
1444,0.003805898925109182
1445,0.003858000522370324
1446,0.003910857602798594
1447,0.0039644889230876675
1448,0.004018913855467822
1449,0.004074152412285547
1450,0.004130225272580582
1451,0.004187153811429075
1452,0.004244960127551335
1453,0.004303667076275196
1454,0.004363298300984822
1455,0.004423878267727957
1456,0.0044854323013631915
1457,0.004547986623464802
1458,0.004611568393725485
1459,0.004676205749636726
1460,0.004741927854220279
1461,0.00480876494017008
1462,0.0048767483617191834
1463,0.004945910646099828
1464,0.005016285549339342
1465,0.005087908114747229
1466,0.005160814734276948
1467,0.005235043216507213
1468,0.005310632852595661
1469,0.005387624493267499
1470,0.00546606062479852
1471,0.005545985452380069
1472,0.005627444989799867
1473,0.005710487148761826
1474,0.0057951618413741275
1475,0.005881521086690938
1476,0.005969619118289411
1477,0.006059512508040836
1478,0.006151260291965946
1479,0.0062449241051998425
1480,0.0063405683285108596
1481,0.006438260240860089
1482,0.006538070185911542
1483,0.006640071749420862
1484,0.00674434194492662
1485,0.006850961420038708
1486,0.006960014670633362
1487,0.0070715902732810774
1488,0.007185781137223514
1489,0.00730268476949468
1490,0.007422403564808686
1491,0.007545045115690546
1492,0.007670722546383875
1493,0.007799554873098992
1494,0.007931667391464637
1495,0.008067192100910227
1496,0.008206268152501594
1497,0.008349042346763926
1498,0.008495669659785569
1499,0.00864631382778377
1500,0.00880114797018081
1501,0.00896035527201733
1502,0.009124129729355846
1503,0.009292676956365813
1504,0.009466215069298798
1505,0.009644975650523706
1506,0.009829204806591158
1507,0.010019164322119554
1508,0.010215132930219776
1509,0.010417407708155045
1510,0.010626305607765795
1511,0.01084216515293286
1512,0.011065348299131602
1513,0.01129624250002209
1514,0.011535262995091914
1515,0.011782855341917938
1516,0.012039498240014006
1517,0.01230570666709596
1518,0.012582035381236397
1519,0.01286908284245571
1520,0.013167495599068652
1521,0.013477973221007324
1522,0.01380127384116057
1523,0.01413822042544195
1524,0.014489707846894809
1525,0.014856710915706495
1526,0.01524029351387042
1527,0.01564161900683805
1528,0.016061962136997714
1529,0.016502722701122824
1530,0.016965441254556773
1531,0.017451817270867677
1532,0.017963730170395504
1533,0.018503263783020703
1534,0.019072734921665682
1535,0.01967472688107699
1536,0.020312128881995888
1537,0.020988182735462855
1538,0.02170653833645531
1539,0.0224713199497881
1540,0.02328720587206295
1541,0.024159524697965305
1542,0.025094372387445787
1543,0.02609875553741331
1544,0.027180768059875036
1545,0.028349810594330647
1546,0.029616865302685282
1547,0.03099484310111
1548,0.032499026510096014
1549,0.034147640456471326
1550,0.03596259626461709
1551,0.037970473453127554
1552,0.040203833030058624
1553,0.04270300077312838
1554,0.045518529379764465
1555,0.04871466220732866
1556,0.05237431164035017
1557,0.056606400473425446
1558,0.06155710034622254
1559,0.06742988660693262
1560,0.07448618580305308
1561,0.08316418585105562
1562,0.09407237347900908
1563,0.10819822335848539
1564,0.12721327574621152
1565,0.15418845855259797
1566,0.19544718194301727
1567,0.26642248942507624
1568,0.41729548057636795
1569,0.9567253129056116
1570,3.3322754008387565
1571,0.6098769100227228
1572,0.3362946463979384
1573,0.23245582693567968
1574,0.1777879773828169
1575,0.1440505223346233
1576,0.12115399604535329
1577,0.10459600444404475
1578,0.09206418354887173
1579,0.08224899020164887
1580,0.07435325020690615
1581,0.06786389986858092
1582,0.06243577057018156
1583,0.057828104747881325
1584,0.05386785216759295
1585,0.050427432006454734
1586,0.047410719318365865
1587,0.04474391339366463
1588,0.042369412581564084
1589,0.04024160095129757
1590,0.03832388493179928
1591,0.03658656777745241
1592,0.035005297872879655
1593,0.03355991789591819
1594,0.032233599097616965
1595,0.031012181470939863
1596,0.02988366489603474
1597,0.02883781246573799
1598,0.027865838101498366
1599,0.026960158327858353
1600,0.02611419332922865
1601,0.025322206211997902
1602,0.024579172215990465
1603,0.023880671554530723
1604,0.023222801014872427
1605,0.022602100625823913
1606,0.02201549249432746
1607,0.021460229468895184
1608,0.020933851875441393
1609,0.02043415088243816
1610,0.019959137306924085
1611,0.019507014980078115
1612,0.019076157890778666
1613,0.01866509050095213
1614,0.018272470730756798
1615,0.0178970752069631
1616,0.01753778642310241
1617,0.017193581520432464
1618,0.01686352248976609
1619,0.016546747540774967
1620,0.016242463519961076
1621,0.015949939208589625
1622,0.0156684993931906
1623,0.015397519604119943
1624,0.01513642143810297
1625,0.014884668384136508
1626,0.014641762100874443
1627,0.014407239082082156
1628,0.014180667659689826
1629,0.013961645323276152
1630,0.013749796292682805
1631,0.013544769341746048
1632,0.013346235817393297
1633,0.013153887861114358
1634,0.01296743678749518
1635,0.012786611613138857
1636,0.01261115772245425
1637,0.012440835648205726
1638,0.012275419963301965
1639,0.012114698265493475
1640,0.011958470250227215
1641,0.011806546861276553
1642,0.011658749511512046
1643,0.011514909369515956
1644,0.011374866701151185
1645,0.011238470264818216
1646,0.011105576755430398
1647,0.01097605028973445
1648,0.010849761931898867
1649,0.010726589255616295
1650,0.010606415937473274
1651,0.010489131381926257
1652,0.01037463037388378
1653,0.010262812752951116
1654,0.01015358311576284
1655,0.010046850535198656
1656,0.00994252830318985
1657,0.009840533685666468
1658,0.009740787699934124
1659,0.009643214902717598
1660,0.009547743195176227
1661,0.009454303639626922
1662,0.009362830287380136
1663,0.009273260018036886
1664,0.009185532391503737
1665,0.00909958950438638
1666,0.009015375861382582
1667,0.008932838248317048
1668,0.008851925618460774
1669,0.008772588981865243
1670,0.008694781302950334
1671,0.008618457404722535
1672,0.008543573877033757
1673,0.008470088991227262
1674,0.008397962620506941
1675,0.008327156161801599
1676,0.008257632465631272
1677,0.008189355767453091
1678,0.008122291624858849
1679,0.008056406855327528
1680,0.007991669480657689
1681,0.007928048672064135
1682,0.007865514698606465
1683,0.007804038879885656
1684,0.007743593538647524
1685,0.007684151959069742
1686,0.007625688342742748
1687,0.007568177772241289
1688,0.007511596172570538
1689,0.007455920275464601
1690,0.007401127586831378
1691,0.0073471963544109896
1692,0.00729410553708487
1693,0.007241834776088622
1694,0.007190364368462546
1695,0.007139675239825955
1696,0.007089748919507709
1697,0.00704056751765529
1698,0.006992113701864782
1699,0.006944370675585894
1700,0.00689732215815848
1701,0.006850952364735821
1702,0.006805245987198682
1703,0.006760188177021826
1704,0.006715764527958307
1705,0.006671961058767167
1706,0.006628764199300516
1707,0.006586160773718169
1708,0.006544137987787442
1709,0.00650268341411445
1710,0.0064617849794965185
1711,0.006421430952254169
1712,0.0063816099306643085
1713,0.00634231083056949
1714,0.006303522875040255
1715,0.006265235583771095
1716,0.006227438762904103
1717,0.006190122494697413
1718,0.006153277129194668
1719,0.006116893274673416
1720,0.006080961788929666
1721,0.006045473771334487
1722,0.006010420555136572
1723,0.005975793699071004
1724,0.005941584980683309
1725,0.005907786389107636
1726,0.005874390118147271
1727,0.005841388560123647
1728,0.005808774299069103
1729,0.005776540105423963
1730,0.005744678929220578
1731,0.005713183895811541
1732,0.005682048299119281
1733,0.005651265597500644
1734,0.005620829408331596
1735,0.005590733503007543
1736,0.005560971802694559
1737,0.005531538373587331
1738,0.005502427423008961
1739,0.0054736332943039825
1740,0.005445150464033483
1741,0.005416973537117135
1742,0.00538909724394463
1743,0.005361516435857043
1744,0.005334226082523091
1745,0.005307221267928133
1746,0.00528049718743254
1747,0.0052540491447306565
1748,0.005227872548392563
1749,0.005201962909458402
1750,0.005176315838149031
1751,0.005150927041506596
1752,0.005125792320483789
1753,0.0051009075674315705
1754,0.005076268763745525
1755,0.005051871977134325
1756,0.005027713359712241
1757,0.005003789145590266
1758,0.004980095648734091
1759,0.004956629260374472
1760,0.004933386447908356
1761,0.004910363752171435
1762,0.004887557785755517
1763,0.004864965231127461
1764,0.004842582838959404
1765,0.004820407426132796
1766,0.004798435874395022
1767,0.0047766651282797855
1768,0.004755092193868879
1769,0.004733714137251946
1770,0.004712528082663868
1771,0.004691531211617061
1772,0.004670720760973376
1773,0.0046500940216286585
1774,0.004629648337687771
1775,0.0046093811043923655
1776,0.004589289767814699
1777,0.004569371822604034
1778,0.004549624811769081
1779,0.0045300463247662836
1780,0.004510633996887333
1781,0.004491385508013367
1782,0.004472298581501785
1783,0.004453370983219519
1784,0.004434600520640792
1785,0.0044159850417553916
1786,0.004397522434123413
1787,0.004379210624010904
1788,0.0043610475755684365
1789,0.004343031290072729
1790,0.004325159804517307
1791,0.004307431191514269
1792,0.004289843558158251
1793,0.00427239504518971
1794,0.0042550838264623575
1795,0.0042379081078693865
1796,0.0042208661270861465
1797,0.0042039561525175715
1798,0.004187176482716435
1799,0.00417052544591859
1800,0.004154001399026958
1801,0.004137602727330941
1802,0.004121327843807683
1803,0.004105175188183175
1804,0.004089143227080707
1805,0.004073230452798462
1806,0.004057435383033171
1807,0.004041756560344318
1808,0.0040261925515723655
1809,0.004010741947305258
1810,0.003995403361658593
1811,0.003980175431229908
1812,0.003965056815303631
1813,0.003950046194829756
1814,0.003935142272392398
1815,0.00392034377137161
1816,0.0039056494358746924
1817,0.0038910580302227793
1818,0.0038765683383477343
1819,0.003862179163634077
1820,0.003847889328466211
1821,0.003833697673870795
1822,0.0038196030587872537
1823,0.003805604360514557
1824,0.003791700473634029
1825,0.0037778903097926367
1826,0.0037641727977273613
1827,0.0037505468824903607
1828,0.0037370115254625217
1829,0.00372356570378231
1830,0.0037102084103431045
1831,0.0036969386531592566
1832,0.003683755455352141
1833,0.0036706578546893747
1834,0.0036576449033471087
1835,0.003644715667764242
1836,0.003631869228112378
1837,0.003619104678379299
1838,0.003606421125749507
1839,0.0035938176907288183
1840,0.0035812935065305984
1841,0.0035688477191988697
1842,0.0035564794869568698
1843,0.0035441879804592293
1844,0.0035319723821970613
1845,0.00351983188649965
1846,0.003507765699106759
1847,0.003495773037231509
1848,0.0034838531291127325
1849,0.0034720052139537924
1850,0.003460228541750598
1851,0.003448522372934394
1852,0.003436885978376864
1853,0.0034253186391254744
1854,0.0034138196461611895
1855,0.0034023883003154016
1856,0.003391023912106637
1857,0.0033797258014672082
1858,0.003368493297754867
1859,0.0033573257393331706
1860,0.003346222473737532
1861,0.0033351828572035372
1862,0.0033242062546824996
1863,0.0033132920397958717
1864,0.003302439594391758
1865,0.0032916483087355765
1866,0.003280917581104005
1867,0.0032702468177887214
1868,0.003259635432911898
1869,0.0032490828484043875
1870,0.003238588493672381
1871,0.003228151805628419
1872,0.003217772228575438
1873,0.0032074492139298285
1874,0.003197182220326878
1875,0.003186970713311049
1876,0.003176814165343295
1877,0.0031667120555972073
1878,0.003156663869934007
1879,0.003146669100768164
1880,0.0031367272469194356
1881,0.0031268378135177726
1882,0.003117000312040708
1883,0.003107214259971926
1884,0.003097479180842407
1885,0.0030877946042796745
1886,0.003078160065527043
1887,0.0030685751057870983
1888,0.003059039271764084
1889,0.003049552115841082
1890,0.0030401131958871785
1891,0.0030307220751396562
1892,0.00302137832215966
1893,0.00301208151079886
1894,0.0030028312199193333
1895,0.00299362703370074
1896,0.0029844685410947225
1897,0.002975355336067799
1898,0.0029662870174932982
1899,0.002957263188960714
1900,0.002948283458713596
1901,0.0029393474397290007
1902,0.0029304547494838538
1903,0.0029216050099815493
1904,0.0029127978476170113
1905,0.002904032893171866
1906,0.00289530978174815
1907,0.0028866281526554577
1908,0.00287798764935414
1909,0.0028693879194225643
1910,0.002860828614525116
1911,0.002852309390276931
1912,0.0028438299062702225
1913,0.0028353898259072534
1914,0.0028269888164390304
1915,0.002818626548886625
1916,0.0028103026980221776
1917,0.0028020169421599404
1918,0.0027937689633451106
1919,0.0027855584470652555
1920,0.0027773850823934027
1921,0.0027692485617887698
1922,0.002761148581188127
1923,0.0027530848397840013
1924,0.0027450570401739427
1925,0.0027370648881156093
1926,0.002729108092715868
1927,0.002721186366130106
1928,0.0027132994236883667
1929,0.0027054469837843867
1930,0.0026976287678836144
1931,0.0026898445004334757
1932,0.0026820939087911816
1933,0.002674376723348801
1934,0.0026666926772064216
1935,0.002659041506470921
1936,0.0026514229499112574
1937,0.0026438367491472296
1938,0.0026362826484894477
1939,0.0026287603948955173
1940,0.0026212697380502653
1941,0.0026138104301925273
1942,0.0026063822261190605
1943,0.0025989848832391376
1944,0.002591618161462859
1945,0.002584281823128
1946,0.0025769756330620624
1947,0.002569699358432305
1948,0.002562452768925009
1949,0.0025552356363931243
1950,0.0025480477351641174
1951,0.0025408888417789467
1952,0.002533758735036817
1953,0.0025266571959570395
1954,0.002519584007823036
1955,0.0025125389560009055
1956,0.002505521828013834
1957,0.002498532413581118
1958,0.002491570504420373
1959,0.0024846358943683496
1960,0.002477728379247764
1961,0.0024708477569184368
1962,0.002463993827196159
1963,0.002457166391903983
1964,0.0024503652547519777
1965,0.0024435902213518434
1966,0.0024368410992476686
1967,0.0024301176978289104
1968,0.0024234198282759305
1969,0.002416747303638848
1970,0.0024100999387254994
1971,0.002403477550146967
1972,0.002396879956224713
1973,0.0023903069770096004
1974,0.0023837584342803536
1975,0.0023772341514848526
1976,0.0023707339537603544
1977,0.0023642576678302436
1978,0.0023578051220865125
1979,0.0023513761464829977
1980,0.0023449705725864327
1981,0.002338588233567031
1982,0.0023322289640561682
1983,0.002325892600247034
1984,0.0023195789798464974
1985,0.0023132879420538982
1986,0.002307019327526903
1987,0.0023007729783840556
1988,0.002294548738187268
1989,0.002288346451886685
1990,0.0022821659658718517
1991,0.002276007127931255
1992,0.0022698697871569584
1993,0.002263753794041219
1994,0.0022576590004291454
1995,0.0022515852594291543
1996,0.0022455324255287574
1997,0.0022395003544439388
1998,0.002233488903193557
1999,0.0022274979300487235
2000,0.002221527294573423
2001,0.0022155768574442024
2002,0.002209646480752159
2003,0.0022037360275774854
2004,0.0021978453623149718
2005,0.0021919743505309755
2006,0.0021861228588989498
2007,0.0021802907553113665
2008,0.0021744779087429296
2009,0.0021686841893066374
2010,0.00216290946823083
2011,0.0021571536178694247
2012,0.002151416511599416
2013,0.002145698023948626
2014,0.0021399980304207715
2015,0.0021343164076439206
2016,0.0021286530332637727
2017,0.0021230077859083706
2018,0.0021173805453106724
2019,0.002111771192094882
2020,0.002106179607995878
2021,0.0021006056756231123
2022,0.002095049278654047
2023,0.0020895103016443125
2024,0.0020839886301761363
2025,0.0020784841506877416
2026,0.0020729967506190384
2027,0.00206752631832112
2028,0.0020620727429908874
2029,0.002056635914805431
2030,0.002051215724802686
2031,0.002045812064892197
2032,0.0020404248278445745
2033,0.002035053907316628
2034,0.00202969919784336
2035,0.00202436059474417
2036,0.002019037994204845
2037,0.002013731293268222
2038,0.002008440389721868
2039,0.0020031651822279323
2040,0.0019979055702295215
2041,0.0019926614539602767
2042,0.001987432734445286
2043,0.0019822193134604316
2044,0.001977021093614019
2045,0.0019718379781954076
2046,0.001966669871319524
2047,0.001961516677799236
2048,0.001956378303212108
2049,0.0019512546538402581
2050,0.0019461456367578112
2051,0.0019410511596626749
2052,0.001935971131022744
2053,0.001930905460012724
2054,0.001925854056465228
2055,0.0019208168309323493
2056,0.001915793694651864
2057,0.0019107845595458311
2058,0.001905789338161553
2059,0.001900807943755263
2060,0.0018958402902382215
2061,0.001890886292178652
2062,0.001885945864744926
2063,0.0018810189238115196
2064,0.0018761053858584887
2065,0.0018712051679824029
2066,0.0018663181879396502
2067,0.0018614443640671
2068,0.0018565836153484673
2069,0.001851735861364749
2070,0.0018469010223095077
2071,0.0018420790189422873
2072,0.001837269772674571
2073,0.0018324732054567315
2074,0.0018276892398805147
2075,0.0018229177990263536
2076,0.0018181588066775924
2077,0.001813412187097411
2078,0.001808677865129207
2079,0.0018039557662342964
2080,0.0017992458163796842
2081,0.0017945479421443275
2082,0.0017898620706208526
2083,0.001785188129460672
2084,0.0017805260468871894
2085,0.0017758757516535195
2086,0.0017712371730589666
2087,0.0017666102409555767
2088,0.0017619948857296047
2089,0.0017573910382972274
2090,0.0017527986301171861
2091,0.0017482175932086953
2092,0.0017436478600798054
2093,0.0017390893637867374
2094,0.001734542037942235
2095,0.0017300058166646603
2096,0.0017254806346217013
2097,0.0017209664269739488
2098,0.001716463129465137
2099,0.0017119706783361984
2100,0.001707489010398787
2101,0.001703018062920364
2102,0.0016985577738157192
2103,0.0016941080814596534
2104,0.001689668924792879
2105,0.0016852402432912712
2106,0.001680821977006008
2107,0.0016764140665056202
2108,0.0016720164529430315
2109,0.0016676290780545833
2110,0.0016632518840952765
2111,0.0016588848139258187
2112,0.0016545278109917937
2113,0.0016501808193457074
2114,0.0016458437835968225
2115,0.0016415166490723692
2116,0.0016371993615871198
2117,0.001632891867713957
2118,0.001628594114606216
2119,0.0016243060501124182
2120,0.0016200276227698253
2121,0.0016157587818637251
2122,0.0016114994772972351
2123,0.0016072496598232308
2124,0.0016030092809322138
2125,0.0015987782929284666
2126,0.0015945566489422348
2127,0.0015903443029519813
2128,0.0015861412098576674
2129,0.001581947325497757
2130,0.0015777626066759028
2131,0.0015735870112907955
2132,0.0015694204982310295
2133,0.0015652630275920297
2134,0.001561114560661127
2135,0.0015569750599813954
2136,0.0015528444894857662
2137,0.0015487228144765702
2138,0.0015446100019085923
2139,0.0015405060202091708
2140,0.0015364108396875911
2141,0.001532324432519428
2142,0.0015282467728027873
2143,0.0015241778369158396
2144,0.0015201176035520554
2145,0.001516066053998402
2146,0.0015120231722163813
2147,0.0015079889452987072
2148,0.001503963363619291
2149,0.0014999464211492954
2150,0.0014959381157558435
2151,0.0014919384498146187
2152,0.001487947430451541
2153,0.001483965070091009
2154,0.001479991387193609
2155,0.0014760264067171175
2156,0.001472070161068487
2157,0.0014681226908671106
2158,0.0014641840460362541
2159,0.0014602542869976366
2160,0.0014563334859772799
2161,0.0014524217286965469
2162,0.0014485191161756799
2163,0.0014446257671144548
2164,0.001440741820228765
2165,0.0014368674376698469
2166,0.0014330028084913642
2167,0.0014291481532963486
2168,0.0014253037294444109
2169,0.0014214698377282545
2170,0.001417646830169846
2171,0.0014138351199613631
2172,0.0014100351935768451
2173,0.0014062476259589043
2174,0.0014024730997003148
2175,0.001398712429169112
2176,0.0013949665921366556
2177,0.0013912367700926978
2178,0.0013875244016254107
2179,0.0013838312541558967
2180,0.0013801595191646053
2181,0.0013765119452460637
2182,0.0013728920220563814
2183,0.0013693042445395989
2184,0.0013657544970479111
2185,0.0013622506296550008
2186,0.00135880334614727
2187,0.001355427622392841
2188,0.0013521450631549558
2189,0.0013489880131574193
2190,0.0013460071613486644
2191,0.0013432866706241373
2192,0.0013409772418568968
2193,0.0013393780143684249
2194,0.0013391789517012928
2195,0.0013424084801816451
2196,0.0013587342967054047
2197,0.0020140999412330547
2198,0.0012632007758669839
2199,0.001283643248796694
2200,0.0012876581431652222
2201,0.0012877638438806252
2202,0.0012863386331326962
2203,0.0012841587221948283
2204,0.00128155279293182
2205,0.001278683884743612
2206,0.0012756420557588396
2207,0.0012724811008034053
2208,0.0012692351282380342
2209,0.0012659268052446218
2210,0.001262571779330228
2211,0.0012591811966201818
2212,0.001255763208490979
2213,0.0012523239112337845
2214,0.0012488679526384912
2215,0.0012453989357608403
2216,0.0012419196948828858
2217,0.0012384324883571267
2218,0.0012349391359343766
2219,0.0012314411189487868
2220,0.0012279396541853634
2221,0.0012244357488414282
2222,0.0012209302429802061
2223,0.0012174238414497816
2224,0.0012139171390764558
2225,0.0012104106404810034
2226,0.001206904775591973
2227,0.0012033999121884226
2228,0.001199896365742558
2229,0.0011963944080761169
2230,0.0011928942734659006
2231,0.001189396164721598
2232,0.0011859002571505232
2233,0.0011824067028900307
2234,0.0011789156337224543
2235,0.0011754271639840776
2236,0.001171941392643562
2237,0.0011684584053150327
2238,0.00116497827594082
2239,0.001161501068155312
2240,0.0011580268364161338
2241,0.0011545556272244445
2242,0.0011510874798191417
2243,0.0011476224271788618
2244,0.001144160496510256
2245,0.0011407017100253925
2246,0.0011372460853014963
2247,0.0011337936358546063
2248,0.0011303443715277503
2249,0.001126898298817847
2250,0.001123455421254529
2251,0.0011200157395924585
2252,0.0011165792521513355
2253,0.0011131459550170132
2254,0.0011097158422059116
2255,0.001106288905897896
2256,0.0011028651365640543
2257,0.0010994445231042936
2258,0.001096027053077705
2259,0.0010926127126462625
2260,0.001089201486801871
2261,0.0010857933594541401
2262,0.001082388313500242
2263,0.0010789863309144541
2264,0.0010755873927730468
2265,0.0010721914794239768
2266,0.0010687985704125878
2267,0.0010654086446599867
2268,0.0010620216804273482
2269,0.0010586376554316314
2270,0.0010552565467769528
2271,0.0010518783311583503
2272,0.0010485029847298209
2273,0.0010451304832688455
2274,0.0010417608020957079
2275,0.0010383939161983696
2276,0.0010350298001724199
2277,0.0010316684283253636
2278,0.001028309774646355
2279,0.0010249538128133684
2280,0.0010216005162610887
2281,0.0010182498581665159
2282,0.00101490181145904
2283,0.001011556348838998
2284,0.0010082134428509918
2285,0.0010048730657923335
2286,0.0010015351897788916
2287,9.981997867638114E-4
2288,9.948668285191563E-4
2289,9.915362867068157E-4
2290,9.882081327926753E-4
2291,9.848823381269378E-4
2292,9.81558873905935E-4
2293,9.78237711230562E-4
2294,9.749188210716786E-4
2295,9.716021742613904E-4
2296,9.682877415654428E-4
2297,9.649754936147362E-4
2298,9.616654009473802E-4
2299,9.583574340331323E-4
2300,9.550515632044649E-4
2301,9.517477587462723E-4
2302,9.484459908573953E-4
2303,9.451462295978024E-4
2304,9.418484450619982E-4
2305,9.385526071602592E-4
2306,9.352586857690376E-4
2307,9.319666507183166E-4
2308,9.286764717461081E-4
2309,9.25388118509565E-4
2310,9.221015606337112E-4
2311,9.188167676682758E-4
2312,9.155337090744071E-4
2313,9.122523542970072E-4
