freq,velocity,force
1652.5,0.000835056,-0.00699526
1653.0,0.000820111,-0.00692998
1653.5,0.000810215,-0.00688139
1654.0,0.000801564,-0.00675818
1654.5,0.000790772,-0.00668954
1655.0,0.00078112,-0.00663943
1655.5,0.000759138,-0.0065453
1656.0,0.000756526,-0.00646747
1656.5,0.000749067,-0.00640385
1657.0,0.000750947,-0.00630966
1657.5,0.000747886,-0.00624726
1658.0,0.000733875,-0.00619873
1658.5,0.000716841,-0.00611478
1659.0,0.000695593,-0.00603234
1659.5,0.000695232,-0.00598862
1660.0,0.000691916,-0.00593952
1660.5,0.000689819,-0.00588047
1661.0,0.000678692,-0.00582554
1661.5,0.000651982,-0.0057377
1662.0,0.000652948,-0.00568323
1662.5,0.00066798,-0.00562742
1663.0,0.000647596,-0.00555753
1663.5,0.000642634,-0.00551573
1664.0,0.000646791,-0.00545393
1664.5,0.000627538,-0.00540572
1665.0,0.00061901,-0.00536388
1665.5,0.000616494,-0.00532481
1666.0,0.000606096,-0.00524947
1666.5,0.00058806,-0.00519181
1667.0,0.00057922,-0.00515668
1667.5,0.000598592,-0.00510297
1668.0,0.000577822,-0.00504617
1668.5,0.00055766,-0.00500074
1669.0,0.000557027,-0.00495101
1669.5,0.00056376,-0.00492573
1670.0,0.000555069,-0.00488584
1670.5,0.000559412,-0.00484794
1671.0,0.000554179,-0.00480569
1671.5,0.000543516,-0.00476113
1672.0,0.00053515,-0.00471687
1672.5,0.000529513,-0.00466582
1673.0,0.000525551,-0.00462669
1673.5,0.000520833,-0.00458578
1674.0,0.000524645,-0.004546
1674.5,0.000523996,-0.00451597
1675.0,0.000519737,-0.00447672
1675.5,0.000517028,-0.00443178
1676.0,0.00050582,-0.00440387
1676.5,0.000493959,-0.00435748
1677.0,0.000495069,-0.0043318
1677.5,0.000496966,-0.00430091
1678.0,0.000498814,-0.00425783
1678.5,0.000494626,-0.00422654
1679.0,0.000483272,-0.00418703
1679.5,0.00047299,-0.00415638
1680.0,0.000471097,-0.00412297
1680.5,0.000474026,-0.00408788
1681.0,0.00047078,-0.00406399
1681.5,0.000458111,-0.00402731
1682.0,0.000447674,-0.00398985
1682.5,0.000444444,-0.00397058
1683.0,0.000440025,-0.00394028
1683.5,0.000437453,-0.00390369
1684.0,0.000441235,-0.00386769
1684.5,0.000437525,-0.00384246
1685.0,0.000435063,-0.00382264
1685.5,0.000428929,-0.00378829
1686.0,0.000425631,-0.00376398
1686.5,0.000423885,-0.00373504
1687.0,0.000424292,-0.00369882
1687.5,0.00041731,-0.00367868
1688.0,0.000405174,-0.00365533
1688.5,0.000403344,-0.00362989
1689.0,0.000402736,-0.00360082
1689.5,0.000398029,-0.00357275
1690.0,0.000388137,-0.00354013
1690.5,0.000389203,-0.00352046
1691.0,0.000394534,-0.003493
1691.5,0.00039403,-0.0034724
1692.0,0.000392524,-0.00345397
1692.5,0.000390146,-0.00342705
1693.0,0.000384896,-0.00340803
1693.5,0.000382981,-0.00336899
1694.0,0.000377092,-0.00334866
1694.5,0.000372949,-0.0033319
1695.0,0.000374402,-0.00329738
1695.5,0.000371312,-0.00327944
1696.0,0.000365826,-0.00326136
1696.5,0.000367917,-0.00324043
1697.0,0.000370442,-0.00321655
1697.5,0.000364179,-0.00319995
1698.0,0.000356213,-0.00317273
1698.5,0.000359265,-0.00315292
1699.0,0.000358511,-0.00313751
1699.5,0.000346498,-0.00312096
1700.0,0.000343093,-0.00310288
1700.5,0.000339481,-0.00307767
1701.0,0.000339739,-0.00305645
1701.5,0.000343028,-0.00303533
1702.0,0.000340985,-0.00301255
1702.5,0.000336441,-0.00299648
1703.0,0.000330445,-0.00297695
1703.5,0.000323485,-0.00295426
1704.0,0.000328863,-0.00294112
1704.5,0.0003354,-0.00292461
1705.0,0.000323549,-0.00290392
1705.5,0.000321189,-0.00288663
1706.0,0.000319467,-0.00287272
1706.5,0.000309861,-0.00285266
1707.0,0.00031124,-0.00283423
1707.5,0.00031518,-0.00281687
1708.0,0.000315519,-0.00279944
1708.5,0.000316793,-0.0027792
1709.0,0.000310185,-0.00276947
1709.5,0.00030816,-0.00274814
1710.0,0.000303398,-0.00273265
1710.5,0.000308333,-0.00272391
1711.0,0.000298228,-0.00270441
1711.5,0.000294496,-0.00268195
1712.0,0.00029604,-0.00266747
1712.5,0.000295936,-0.0026529
1713.0,0.000294562,-0.00263978
1713.5,0.000288527,-0.00263165
1714.0,0.000286492,-0.00261039
1714.5,0.000287856,-0.00259013
1715.0,0.000287153,-0.00257654
1715.5,0.000284145,-0.0025582
1716.0,0.000285742,-0.00255121
1716.5,0.000282365,-0.00253814
1717.0,0.00027808,-0.00252074
1717.5,0.000275228,-0.002505
1718.0,0.000273743,-0.00249166
1718.5,0.000276162,-0.00247307
1719.0,0.0002743,-0.00246244
1719.5,0.000271818,-0.00245033
1720.0,0.000270382,-0.00244079
1720.5,0.000267306,-0.00242307
1721.0,0.000263022,-0.00240981
1721.5,0.000265097,-0.00239713
1722.0,0.000266828,-0.00238156
1722.5,0.000264316,-0.00236684
1723.0,0.000262758,-0.00235783
1723.5,0.000257901,-0.00234388
1724.0,0.000257167,-0.00232841
1724.5,0.000257709,-0.00231663
1725.0,0.000259982,-0.00230899
1725.5,0.000251485,-0.0022922
1726.0,0.000249754,-0.0022816
1726.5,0.000249737,-0.0022681
1727.0,0.000253743,-0.0022572
1727.5,0.000252848,-0.00224951
1728.0,0.0002456,-0.00223511
1728.5,0.000240437,-0.00222817
1729.0,0.000236666,-0.00221815
1729.5,0.000240094,-0.0022003
1730.0,0.000242885,-0.00218458
1730.5,0.000243195,-0.00217563
1731.0,0.000239552,-0.00216547
1731.5,0.000236758,-0.0021524
1732.0,0.000236235,-0.00214301
1732.5,0.000238198,-0.00213152
1733.0,0.00023948,-0.00212397
1733.5,0.000242323,-0.00210804
1734.0,0.000236507,-0.00209766
1734.5,0.000228554,-0.0020942
1735.0,0.000229136,-0.00207932
1735.5,0.000223931,-0.00206692
1736.0,0.00022463,-0.00206092
1736.5,0.000227354,-0.00204476
1737.0,0.000224561,-0.00203256
1737.5,0.000226061,-0.00202188
1738.0,0.000221497,-0.00201522
1738.5,0.000223746,-0.00200212
1739.0,0.000221096,-0.00198891
1739.5,0.000224203,-0.0019794
1740.0,0.000224369,-0.00197284
1740.5,0.000218351,-0.00196573
1741.0,0.000217692,-0.00195813
1741.5,0.000214906,-0.00194636
1742.0,0.000216884,-0.001935
1742.5,0.000212762,-0.00192695
1743.0,0.000214865,-0.00191573
1743.5,0.000214044,-0.00190207
1744.0,0.000209702,-0.00189115
1744.5,0.00020681,-0.00188678
1745.0,0.000207414,-0.00187536
1745.5,0.000204327,-0.0018671
1746.0,0.000207458,-0.00185883
1746.5,0.000207542,-0.00185299
1747.0,0.000199198,-0.00184175
1747.5,0.000199323,-0.00183308
1748.0,0.000199144,-0.00182396
1748.5,0.00019808,-0.00181869
1749.0,0.000198092,-0.00180873
1749.5,0.000194297,-0.00180281
1750.0,0.000194843,-0.00179645
1750.5,0.000196262,-0.00178273
1751.0,0.000196446,-0.00177357
1751.5,0.000194917,-0.00176481
1752.0,0.000195064,-0.00175626
1752.5,0.000193305,-0.00175163
1753.0,0.000193164,-0.00174163
1753.5,0.000192603,-0.0017347
1754.0,0.000190362,-0.00172282
1754.5,0.0001867,-0.00171663
1755.0,0.00018687,-0.00171157
1755.5,0.000187891,-0.00170323
1756.0,0.000186895,-0.00169821
1756.5,0.00018659,-0.00168544
1757.0,0.000182313,-0.00167811
1757.5,0.000181959,-0.0016725
1758.0,0.000185122,-0.00166751
1758.5,0.000183054,-0.00165815
1759.0,0.000180902,-0.00164719
1759.5,0.000180001,-0.00164186
1760.0,0.000178973,-0.00163892
1760.5,0.000178114,-0.00162965
1761.0,0.000176549,-0.00161847
1761.5,0.000176247,-0.00161397
1762.0,0.0001742,-0.00160484
1762.5,0.000171058,-0.00159515
1763.0,0.000172838,-0.00158746
1763.5,0.000173945,-0.00158152
1764.0,0.000172392,-0.00157729
1764.5,0.000170463,-0.00156965
1765.0,0.00017199,-0.00156242
1765.5,0.000170859,-0.00155603
1766.0,0.000171996,-0.00154842
1766.5,0.000170127,-0.00154313
1767.0,0.000166628,-0.00153461
1767.5,0.000165719,-0.00152877
1768.0,0.00016577,-0.00152393
1768.5,0.000167134,-0.00151684
1769.0,0.000166713,-0.00151161
1769.5,0.000167102,-0.00150369
1770.0,0.000164496,-0.00149596
1770.5,0.000162556,-0.00149066
1771.0,0.000161171,-0.0014811
1771.5,0.000161687,-0.00147604
1772.0,0.000160471,-0.00147085
1772.5,0.000160269,-0.00146388
1773.0,0.000160914,-0.00145722
1773.5,0.000161115,-0.00144795
1774.0,0.00015959,-0.00144492
1774.5,0.000157614,-0.00143968
1775.0,0.000156084,-0.00143107
1775.5,0.000156118,-0.00142375
1776.0,0.000155883,-0.00141961
1776.5,0.000154261,-0.00141213
1777.0,0.00015248,-0.00140778
1777.5,0.000153014,-0.00140344
1778.0,0.000153782,-0.00139648
1778.5,0.000152847,-0.00139121
1779.0,0.000151166,-0.00138335
1779.5,0.000151265,-0.0013783
1780.0,0.000151104,-0.00137277
1780.5,0.000148072,-0.00136494
1781.0,0.000148942,-0.00136177
1781.5,0.000149003,-0.00135408
1782.0,0.000148239,-0.00135016
1782.5,0.00014725,-0.00134268
1783.0,0.00014652,-0.00133697
1783.5,0.00014535,-0.00133182
1784.0,0.000145836,-0.00132656
1784.5,0.000144555,-0.00132129
1785.0,0.000143547,-0.00131672
1785.5,0.000143138,-0.00131101
1786.0,0.00014251,-0.00130614
1786.5,0.000142316,-0.00130006
1787.0,0.000142224,-0.0012946
1787.5,0.000141911,-0.00129036
1788.0,0.00014162,-0.00128438
1788.5,0.000141099,-0.00127916
1789.0,0.000140417,-0.00127433
1789.5,0.000139474,-0.00126824
1790.0,0.000138684,-0.00126272
1790.5,0.000137546,-0.00125744
1791.0,0.000136684,-0.00125162
1791.5,0.000137181,-0.00124779
1792.0,0.000135186,-0.00124236
1792.5,0.000133812,-0.00123701
1793.0,0.000134848,-0.0012332
1793.5,0.000135878,-0.00122819
1794.0,0.000135935,-0.00122348
1794.5,0.000134314,-0.00121817
1795.0,0.000134031,-0.00121253
1795.5,0.000132845,-0.00120874
1796.0,0.000132686,-0.00120275
1796.5,0.000131777,-0.00119721
1797.0,0.00013091,-0.00119311
1797.5,0.00013137,-0.00119005
1798.0,0.00012936,-0.0011839
1798.5,0.000128614,-0.00117856
1799.0,0.000127311,-0.00117468
1799.5,0.000126916,-0.00116922
1800.0,0.00012776,-0.00116433
1800.5,0.00012802,-0.00116026
1801.0,0.000125978,-0.00115601
1801.5,0.000125569,-0.00115077
1802.0,0.000126056,-0.00114825
1802.5,0.000124799,-0.00114404
1803.0,0.000124471,-0.00113747
1803.5,0.000123479,-0.00113295
1804.0,0.000122349,-0.00112714
1804.5,0.000122861,-0.00112399
1805.0,0.000123357,-0.00111951
1805.5,0.000122002,-0.00111487
1806.0,0.000121459,-0.00111065
1806.5,0.000120805,-0.00110542
1807.0,0.000121541,-0.00110139
1807.5,0.000121105,-0.00109822
1808.0,0.000119709,-0.00109204
1808.5,0.00012032,-0.00108745
1809.0,0.00011943,-0.00108486
1809.5,0.000117106,-0.00108085
1810.0,0.000116965,-0.00107574
1810.5,0.000117054,-0.00107102
1811.0,0.000117947,-0.00106738
1811.5,0.000117017,-0.00106469
1812.0,0.000116488,-0.00106041
1812.5,0.000116132,-0.00105583
1813.0,0.000115654,-0.00105042
1813.5,0.000114485,-0.00104679
1814.0,0.000113738,-0.00104272
1814.5,0.00011418,-0.00103724
1815.0,0.000114095,-0.00103299
1815.5,0.000113884,-0.0010306
1816.0,0.000112753,-0.0010274
1816.5,0.000112047,-0.00102406
1817.0,0.00011084,-0.00101986
1817.5,0.000111421,-0.00101676
1818.0,0.000110862,-0.0010123
1818.5,0.00011029,-0.00100806
1819.0,0.000111446,-0.0010047
1819.5,0.000110686,-0.000999715
1820.0,0.000109548,-0.000995443
1820.5,0.000109015,-0.000992636
1821.0,0.000107993,-0.00098908
1821.5,0.000108892,-0.00098541
1822.0,0.000109183,-0.000980224
1822.5,0.000108193,-0.000977178
1823.0,0.00010781,-0.000972635
1823.5,0.000106738,-0.000969655
1824.0,0.000106549,-0.000966332
1824.5,0.000105511,-0.000963283
1825.0,0.000104898,-0.000959285
1825.5,0.000104735,-0.000954332
1826.0,0.000105153,-0.000951721
1826.5,0.000103624,-0.000947648
1827.0,0.000103188,-0.000943611
1827.5,0.000104204,-0.000941285
1828.0,0.000102906,-0.000937878
1828.5,0.000102088,-0.00093483
1829.0,0.000101995,-0.000930327
1829.5,0.000101754,-0.000925688
1830.0,0.000101347,-0.00092341
1830.5,0.000102187,-0.000920783
1831.0,0.000100355,-0.000916306
1831.5,9.93737e-05,-0.000913302
1832.0,9.99975e-05,-0.000908956
1832.5,9.97511e-05,-0.000904806
1833.0,9.91752e-05,-0.000901322
1833.5,9.97061e-05,-0.000898493
1834.0,9.98366e-05,-0.00089528
1834.5,9.88582e-05,-0.000891991
1835.0,9.69974e-05,-0.000889806
1835.5,9.69484e-05,-0.000885029
1836.0,9.71798e-05,-0.000882915
1836.5,9.69802e-05,-0.000880957
1837.0,9.7217e-05,-0.000875526
1837.5,9.63756e-05,-0.000872913
1838.0,9.60295e-05,-0.000869311
1838.5,9.46424e-05,-0.000866105
1839.0,9.41692e-05,-0.000862262
1839.5,9.42516e-05,-0.000859735
1840.0,9.40346e-05,-0.00085606
1840.5,9.34814e-05,-0.000852697
1841.0,9.38202e-05,-0.000850865
1841.5,9.37284e-05,-0.000848024
1842.0,9.29267e-05,-0.000844375
1842.5,9.22389e-05,-0.000840684
1843.0,9.18832e-05,-0.000837009
1843.5,9.2763e-05,-0.000833913
1844.0,9.18598e-05,-0.000831383
1844.5,9.08161e-05,-0.000828271
1845.0,9.04983e-05,-0.00082401
1845.5,9.06306e-05,-0.000821592
1846.0,9.02636e-05,-0.000819099
1846.5,9.02686e-05,-0.000816323
1847.0,9.0429e-05,-0.000812429
1847.5,8.93784e-05,-0.000809626
1848.0,8.91488e-05,-0.000807006
1848.5,8.83045e-05,-0.000803955
1849.0,8.76388e-05,-0.000800893
1849.5,8.82822e-05,-0.000797627
1850.0,8.77552e-05,-0.000795047
1850.5,8.75164e-05,-0.000793059
1851.0,8.67906e-05,-0.00078971
1851.5,8.63279e-05,-0.000785592
1852.0,8.65355e-05,-0.000782336
1852.5,8.6524e-05,-0.000780112
1853.0,8.66149e-05,-0.000776492
1853.5,8.50802e-05,-0.00077379
1854.0,8.46425e-05,-0.000770899
1854.5,8.5408e-05,-0.000767905
1855.0,8.55963e-05,-0.000765433
1855.5,8.42215e-05,-0.00076258
1856.0,8.36954e-05,-0.000760023
1856.5,8.38037e-05,-0.000757162
1857.0,8.35184e-05,-0.000753359
1857.5,8.24624e-05,-0.000750679
1858.0,8.14108e-05,-0.000748249
1858.5,8.16201e-05,-0.000745223
1859.0,8.19986e-05,-0.000743082
1859.5,8.18008e-05,-0.000739833
1860.0,8.16337e-05,-0.000737154
1860.5,8.18436e-05,-0.000735164
1861.0,8.12489e-05,-0.000731818
1861.5,8.08319e-05,-0.000730221
1862.0,8.16307e-05,-0.000727828
1862.5,8.20124e-05,-0.000723663
1863.0,8.02518e-05,-0.000721186
1863.5,7.94287e-05,-0.000718947
1864.0,7.97203e-05,-0.000715848
1864.5,7.92709e-05,-0.000713815
1865.0,7.80822e-05,-0.000711232
1865.5,7.71942e-05,-0.000709678
1866.0,7.75595e-05,-0.000706867
1866.5,7.74642e-05,-0.000703112
1867.0,7.73891e-05,-0.00070012
1867.5,7.69654e-05,-0.000697752
1868.0,7.68945e-05,-0.000696041
1868.5,7.71622e-05,-0.000694324
1869.0,7.78204e-05,-0.000691187
1869.5,7.6719e-05,-0.000687387
1870.0,7.53553e-05,-0.000684721
1870.5,7.70847e-05,-0.000682159
1871.0,7.65793e-05,-0.000679377
1871.5,7.61442e-05,-0.00067705
1872.0,7.53881e-05,-0.000674663
1872.5,7.49699e-05,-0.000673104
1873.0,7.36002e-05,-0.000671031
1873.5,7.3443e-05,-0.000667917
1874.0,7.36912e-05,-0.000665684
1874.5,7.41387e-05,-0.000663494
1875.0,7.37497e-05,-0.000660394
1875.5,7.30745e-05,-0.000657849
1876.0,7.26545e-05,-0.000656737
1876.5,7.29806e-05,-0.000653961
1877.0,7.28622e-05,-0.000650679
1877.5,7.27593e-05,-0.000648238
1878.0,7.3453e-05,-0.00064657
1878.5,7.29345e-05,-0.000643093
1879.0,7.10807e-05,-0.000640671
1879.5,7.10052e-05,-0.000638263
1880.0,7.18515e-05,-0.000635036
1880.5,7.20569e-05,-0.000633292
1881.0,7.24786e-05,-0.000630972
1881.5,7.20381e-05,-0.000628075
1882.0,7.05749e-05,-0.000626447
1882.5,6.99954e-05,-0.000624181
1883.0,6.99312e-05,-0.000622194
1883.5,6.93133e-05,-0.000619165
1884.0,6.95175e-05,-0.000617069
1884.5,6.87843e-05,-0.000615212
1885.0,6.89231e-05,-0.000612951
1885.5,6.88379e-05,-0.000611051
1886.0,6.80951e-05,-0.000607559
1886.5,6.75031e-05,-0.000605798
1887.0,6.64779e-05,-0.000604779
1887.5,6.63882e-05,-0.000603011
1888.0,6.73122e-05,-0.0005997
1888.5,6.66567e-05,-0.00059727
1889.0,6.66964e-05,-0.000594931
1889.5,6.73585e-05,-0.000593095
1890.0,6.65993e-05,-0.000592408
1890.5,6.50416e-05,-0.000589561
1891.0,6.56244e-05,-0.000586697
1891.5,6.57954e-05,-0.000585269
1892.0,6.66256e-05,-0.000582204
1892.5,6.60611e-05,-0.000579285
1893.0,6.45968e-05,-0.000576479
1893.5,6.46621e-05,-0.000574551
1894.0,6.50776e-05,-0.00057284
1894.5,6.48915e-05,-0.00057113
1895.0,6.39407e-05,-0.0005692
1895.5,6.32655e-05,-0.000567113
1896.0,6.19049e-05,-0.000564064
1896.5,6.29098e-05,-0.000562586
1897.0,6.26833e-05,-0.000560584
1897.5,6.2498e-05,-0.000557882
1898.0,6.25403e-05,-0.000556815
1898.5,6.19467e-05,-0.000555473
1899.0,6.20831e-05,-0.000551699
1899.5,6.19634e-05,-0.000549872
1900.0,6.21383e-05,-0.000548053
1900.5,6.16069e-05,-0.000546551
1901.0,6.22756e-05,-0.000544932
1901.5,6.2051e-05,-0.000541328
1902.0,6.12259e-05,-0.000539873
1902.5,6.13206e-05,-0.00053789
1903.0,6.11209e-05,-0.000536207
1903.5,6.02778e-05,-0.000534501
1904.0,6.06472e-05,-0.000532672
1904.5,5.87285e-05,-0.0005299
1905.0,5.83064e-05,-0.000528127
1905.5,5.89049e-05,-0.000526888
1906.0,5.87689e-05,-0.000523907
1906.5,5.91152e-05,-0.000521616
1907.0,5.91759e-05,-0.000520155
1907.5,5.89723e-05,-0.000518292
1908.0,5.86356e-05,-0.000516363
1908.5,5.73324e-05,-0.000514388
1909.0,5.75519e-05,-0.000512771
1909.5,5.8187e-05,-0.00051083
1910.0,5.83867e-05,-0.000508386
1910.5,5.75839e-05,-0.000507544
1911.0,5.67832e-05,-0.000504229
1911.5,5.60771e-05,-0.000502531
1912.0,5.54347e-05,-0.000501887
1912.5,5.58426e-05,-0.000498208
1913.0,5.61556e-05,-0.0004958
1913.5,5.56346e-05,-0.000494964
1914.0,5.57205e-05,-0.000493152
1914.5,5.58101e-05,-0.000490566
1915.0,5.62422e-05,-0.000489488
1915.5,5.53823e-05,-0.00048803
1916.0,5.508e-05,-0.000486656
1916.5,5.54313e-05,-0.000484597
1917.0,5.51537e-05,-0.00048289
1917.5,5.49168e-05,-0.000481124
1918.0,5.49791e-05,-0.00047828
1918.5,5.46323e-05,-0.000476364
1919.0,5.33883e-05,-0.000475387
1919.5,5.28011e-05,-0.000472968
1920.0,5.47728e-05,-0.000471266
1920.5,5.46952e-05,-0.000469301
1921.0,5.35772e-05,-0.000466058
1921.5,5.36922e-05,-0.000465428
1922.0,5.44735e-05,-0.000463902
1922.5,5.33824e-05,-0.000461388
1923.0,5.30233e-05,-0.000458986
1923.5,5.28627e-05,-0.000456916
1924.0,5.31443e-05,-0.00045648
1924.5,5.27068e-05,-0.000454966
1925.0,5.27082e-05,-0.000453518
1925.5,5.22152e-05,-0.000451486
1926.0,5.28152e-05,-0.000448547
1926.5,5.15623e-05,-0.00044746
1927.0,5.11455e-05,-0.0004461
1927.5,5.13339e-05,-0.00044414
1928.0,5.14816e-05,-0.000443491
1928.5,5.14246e-05,-0.000442486
1929.0,5.16566e-05,-0.00044073
1929.5,5.17502e-05,-0.000439378
1930.0,4.9676e-05,-0.000435293
1930.5,4.947e-05,-0.000432655
1931.0,4.94966e-05,-0.000431769
1931.5,5.06398e-05,-0.000430598
1932.0,4.94849e-05,-0.000428544
1932.5,4.95743e-05,-0.000427049
1933.0,5.00564e-05,-0.000425853
1933.5,4.80829e-05,-0.000423689
1934.0,4.85164e-05,-0.000422428
1934.5,4.80907e-05,-0.000422602
1935.0,4.84048e-05,-0.000420671
1935.5,4.90975e-05,-0.000417562
1936.0,4.87465e-05,-0.000415106
1936.5,4.79236e-05,-0.000413259
1937.0,4.69943e-05,-0.000413528
1937.5,4.65285e-05,-0.000412155
1938.0,4.7648e-05,-0.000408099
1938.5,4.68816e-05,-0.000407818
1939.0,4.68875e-05,-0.000407363
1939.5,4.82434e-05,-0.000403942
1940.0,4.77657e-05,-0.000401779
1940.5,4.76142e-05,-0.000399888
1941.0,4.72295e-05,-0.000398952
1941.5,4.73233e-05,-0.00039821
1942.0,4.64467e-05,-0.000396068
1942.5,4.60421e-05,-0.000393974
1943.0,4.70084e-05,-0.000392701
1943.5,4.69197e-05,-0.000391814
1944.0,4.64507e-05,-0.000389587
1944.5,4.71311e-05,-0.000388597
1945.0,4.82233e-05,-0.000386609
1945.5,4.58996e-05,-0.00038516
1946.0,4.44586e-05,-0.000382607
1946.5,4.40762e-05,-0.000380134
1947.0,4.31531e-05,-0.000379776
1947.5,4.46363e-05,-0.000378085
1948.0,4.64658e-05,-0.000375711
1948.5,4.54467e-05,-0.000375486
1949.0,4.38751e-05,-0.000373865
1949.5,4.40787e-05,-0.000372906
1950.0,4.35753e-05,-0.000371728
1950.5,4.28643e-05,-0.000369573
1951.0,4.39563e-05,-0.000367028
1951.5,4.44734e-05,-0.000364902
1952.0,4.45225e-05,-0.000364493
1952.5,4.39258e-05,-0.000363093
1953.0,4.36116e-05,-0.000361581
1953.5,4.40088e-05,-0.000360124
1954.0,4.3262e-05,-0.000358485
1954.5,4.39223e-05,-0.000356768
1955.0,4.42448e-05,-0.000355816
1955.5,4.33305e-05,-0.000354803
1956.0,4.30247e-05,-0.000352198
1956.5,4.35803e-05,-0.000350319
1957.0,4.47052e-05,-0.00035053
1957.5,4.54196e-05,-0.000348936
1958.0,4.44096e-05,-0.000346495
1958.5,4.13759e-05,-0.000345347
1959.0,4.11592e-05,-0.000345322
1959.5,4.23459e-05,-0.000343473
1960.0,4.17342e-05,-0.000343497
1960.5,4.04885e-05,-0.000339861
1961.0,4.03364e-05,-0.000337044
1961.5,4.13223e-05,-0.000335658
1962.0,4.18273e-05,-0.00033501
1962.5,4.18353e-05,-0.00033412
1963.0,4.06909e-05,-0.000332434
1963.5,4.01016e-05,-0.000329987
1964.0,3.977e-05,-0.000328807
1964.5,3.96689e-05,-0.000328396
1965.0,4.09067e-05,-0.000326043
1965.5,3.98975e-05,-0.000323927
1966.0,3.92851e-05,-0.000323897
1966.5,3.92466e-05,-0.000324398
1967.0,3.89815e-05,-0.00032233
1967.5,3.89774e-05,-0.000319236
1968.0,4.0047e-05,-0.000319408
1968.5,3.92573e-05,-0.000317506
1969.0,3.91435e-05,-0.000315498
1969.5,3.86476e-05,-0.000312999
1970.0,3.73241e-05,-0.000311758
1970.5,3.88026e-05,-0.000310159
1971.0,3.92561e-05,-0.000309669
1971.5,3.89305e-05,-0.00030923
1972.0,3.90866e-05,-0.000307511
1972.5,3.82821e-05,-0.000306251
1973.0,3.89448e-05,-0.000304661
1973.5,3.85142e-05,-0.000302695
1974.0,3.75762e-05,-0.000301301
1974.5,3.65103e-05,-0.000299749
1975.0,3.72115e-05,-0.000298193
1975.5,3.68361e-05,-0.000297063
1976.0,3.66813e-05,-0.000296192
1976.5,3.70145e-05,-0.000295031
1977.0,3.72176e-05,-0.000294038
1977.5,3.70575e-05,-0.000292617
1978.0,3.72501e-05,-0.0002919
1978.5,3.63887e-05,-0.000289778
1979.0,3.66345e-05,-0.000288074
1979.5,3.65411e-05,-0.000287245
1980.0,3.6877e-05,-0.000285061
1980.5,3.63743e-05,-0.000283597
1981.0,3.62349e-05,-0.000281469
1981.5,3.61888e-05,-0.000280851
1982.0,3.53233e-05,-0.000281175
1982.5,3.52432e-05,-0.000279228
1983.0,3.60695e-05,-0.000277006
1983.5,3.54458e-05,-0.000277647
1984.0,3.4472e-05,-0.000276462
1984.5,3.47596e-05,-0.000273985
1985.0,3.497e-05,-0.000272968
1985.5,3.58682e-05,-0.000270636
1986.0,3.56461e-05,-0.000269415
1986.5,3.54305e-05,-0.000268245
1987.0,3.63838e-05,-0.000267323
1987.5,3.54096e-05,-0.000267059
1988.0,3.46301e-05,-0.000266047
1988.5,3.49087e-05,-0.000263629
1989.0,3.45974e-05,-0.000262477
1989.5,3.37875e-05,-0.000260663
1990.0,3.42839e-05,-0.000260296
1990.5,3.5739e-05,-0.000259091
1991.0,3.5661e-05,-0.000257623
1991.5,3.51826e-05,-0.00025781
1992.0,3.36302e-05,-0.000257764
1992.5,3.18417e-05,-0.000254903
1993.0,3.24823e-05,-0.00025334
1993.5,3.32942e-05,-0.000252308
1994.0,3.50966e-05,-0.000250911
1994.5,3.46536e-05,-0.00024817
1995.0,3.34655e-05,-0.000246867
1995.5,3.34579e-05,-0.000245724
1996.0,3.3939e-05,-0.000244258
1996.5,3.24472e-05,-0.000243112
1997.0,3.26927e-05,-0.000241571
1997.5,3.34081e-05,-0.000241858
1998.0,3.36701e-05,-0.000240301
1998.5,3.22226e-05,-0.000238509
1999.0,3.20811e-05,-0.000236419
1999.5,3.27638e-05,-0.000236354
2000.0,3.09327e-05,-0.000234485
2000.5,3.14858e-05,-0.000233015
2001.0,3.3106e-05,-0.000231792
2001.5,3.22983e-05,-0.000231209
2002.0,3.19189e-05,-0.000230702
2002.5,3.2098e-05,-0.000229194
2003.0,3.08367e-05,-0.000228178
2003.5,3.23118e-05,-0.000227359
2004.0,3.24572e-05,-0.000226716
2004.5,3.215e-05,-0.00022567
2005.0,3.22876e-05,-0.000224349
2005.5,3.17163e-05,-0.000222599
2006.0,3.09438e-05,-0.000220649
2006.5,3.13362e-05,-0.000219511
2007.0,3.16602e-05,-0.000219495
2007.5,3.11641e-05,-0.00021878
2008.0,3.19891e-05,-0.000216531
2008.5,3.25365e-05,-0.000214021
2009.0,3.31106e-05,-0.000211701
2009.5,3.22987e-05,-0.000211463
2010.0,3.1937e-05,-0.000211123
2010.5,3.13163e-05,-0.000211799
2011.0,3.08804e-05,-0.000210285
2011.5,3.0954e-05,-0.000209269
2012.0,3.17094e-05,-0.000206718
2012.5,3.1363e-05,-0.000206822
2013.0,3.0537e-05,-0.00020605
2013.5,2.97066e-05,-0.000204236
2014.0,2.87898e-05,-0.000202047
2014.5,3.0736e-05,-0.000200655
2015.0,3.07938e-05,-0.000200969
2015.5,3.01718e-05,-0.000199964
2016.0,3.1261e-05,-0.000198878
2016.5,3.13721e-05,-0.00019789
2017.0,3.08733e-05,-0.000196124
2017.5,3.14188e-05,-0.000192785
2018.0,3.00807e-05,-0.000192106
2018.5,2.98398e-05,-0.000192799
2019.0,3.06591e-05,-0.00019197
2019.5,2.95098e-05,-0.000191953
